market,idt,maturity_target,mu,sd,skew,kurt,p10,p50,p90,lg_change_decr,prDec,lg_change_incr,prInc
silver,12/12/2013,6,-0.00763,0.20689,-0.30827,0.68024,-0.273,0.00419,0.23788,-20,0.16153,20,0.13914
silver,12/26/2013,6,-0.00732,0.2047,-0.15129,0.62372,-0.26729,-0.00054,0.238,-20,0.16092,20,0.1384
silver,01/23/2014,6,0.00051,0.19726,-0.22183,0.67068,-0.24922,0.00817,0.23635,-20,0.14343,20,0.13819
silver,2/6/2014,6,-0.00935,0.20153,-0.22579,0.58741,-0.26733,-0.00049,0.23181,-20,0.16024,20,0.13324
silver,02/20/2014,6,-0.0086,0.19639,-0.08484,0.66955,-0.25704,-0.00321,0.22681,-20,0.15306,20,0.12672
silver,3/6/2014,6,-0.01633,0.18932,-0.06843,0.43565,-0.25934,-0.01156,0.21449,-20,0.15869,20,0.11402
silver,03/20/2014,6,-0.01346,0.19752,-0.1571,0.52177,-0.26641,-0.00625,0.22507,-20,0.16165,20,0.12529
silver,4/3/2014,6,-0.01102,0.18521,-0.10541,0.46353,-0.24843,-0.00552,0.21371,-20,0.14697,20,0.11414
silver,04/17/2014,6,-0.00661,0.17668,-0.13902,0.57536,-0.23032,-0.00157,0.20741,-20,0.12915,20,0.10754
silver,04/24/2014,6,-0.00689,0.1756,-0.05533,0.50699,-0.23025,-0.00325,0.20642,-20,0.13015,20,0.10669
silver,5/1/2014,6,-0.00528,0.17085,-0.06072,0.52983,-0.22169,-0.00223,0.20265,-20,0.12153,20,0.10283
silver,5/8/2014,6,-0.0041,0.17252,-0.0714,0.55496,-0.22189,-0.00114,0.20567,-20,0.12132,20,0.10566
silver,05/15/2014,6,-0.00295,0.16612,-0.03453,0.50144,-0.21323,-0.00058,0.19988,-20,0.11337,20,0.10017
silver,05/22/2014,6,-0.01295,0.16419,-0.07905,0.63257,-0.21965,-0.00937,0.18538,-20,0.12013,20,0.0857
silver,05/29/2014,6,-0.01134,0.16219,-0.13923,0.65857,-0.21611,-0.00636,0.18339,-20,0.11604,20,0.0836
silver,6/5/2014,6,-0.01041,0.15805,-0.10654,0.67575,-0.20911,-0.00647,0.17966,-20,0.10913,20,0.07986
silver,6/12/2014,6,-0.00818,0.14284,-0.07258,0.6819,-0.18735,-0.00519,0.1639,-20,0.08742,20,0.06415
silver,06/19/2014,6,-0.01085,0.15297,0.12665,0.69318,-0.20021,-0.01211,0.1766,-20,0.09996,20,0.07812
silver,06/26/2014,6,-0.00954,0.15346,0.10522,0.7359,-0.20014,-0.0099,0.17737,-20,0.09997,20,0.07857
silver,7/3/2014,6,-0.00845,0.15272,0.09533,0.78636,-0.1978,-0.00861,0.17698,-20,0.09725,20,0.07802
silver,7/10/2014,6,-0.00761,0.15108,0.15172,0.81495,-0.19306,-0.00936,0.17666,-20,0.09296,20,0.07815
silver,07/17/2014,6,-0.00699,0.15291,0.1398,0.98525,-0.19266,-0.00854,0.17779,-20,0.09226,20,0.07938
silver,07/24/2014,6,-0.0065,0.15108,0.1413,0.67573,-0.19306,-0.00823,0.1796,-20,0.09266,20,0.08061
silver,07/31/2014,6,-0.00499,0.14865,0.09927,0.72946,-0.18824,-0.00618,0.17647,-20,0.08799,20,0.07737
silver,8/7/2014,6,-0.00346,0.14177,0.06978,0.68881,-0.17889,-0.00405,0.17,-20,0.07817,20,0.07077
silver,08/14/2014,6,-0.00168,0.14053,-0.03791,0.83086,-0.17406,-0.00118,0.16845,-20,0.07446,20,0.06872
silver,08/21/2014,6,-0.0012,0.13715,0.00438,0.6669,-0.17131,-0.00123,0.16642,-20,0.07102,20,0.06634
silver,08/28/2014,6,-0.00071,0.13443,0.06375,0.73355,-0.16576,-0.00192,0.16384,-20,0.06539,20,0.06453
silver,9/4/2014,6,-0.00836,0.1345,-0.00904,0.75046,-0.17631,-0.00692,0.15407,-20,0.07551,20,0.05564
silver,9/10/2014,6,-0.00713,0.1316,-0.01953,0.87313,-0.16954,-0.0061,0.15079,-20,0.06969,20,0.05354
silver,09/17/2014,6,-0.00647,0.13632,-0.11112,0.84156,-0.1761,-0.00335,0.1566,-20,0.07659,20,0.05708
silver,09/24/2014,6,-0.00589,0.1638,-0.41868,1.17788,-0.21062,0.00442,0.18284,-20,0.10926,20,0.08186
silver,10/1/2014,6,-0.00535,0.19688,-0.57426,1.24347,-0.25471,0.0115,0.21909,-20,0.14251,20,0.12124
silver,10/8/2014,6,-0.00441,0.18959,-0.51808,1.12511,-0.24451,0.01026,0.21403,-20,0.13606,20,0.11566
silver,10/15/2014,6,-0.00511,0.19327,-0.40236,0.96709,-0.24975,0.00739,0.21976,-20,0.1415,20,0.12165
silver,10/22/2014,6,-0.00181,0.17706,-0.45935,1.10706,-0.22436,0.0103,0.2032,-20,0.12052,20,0.10367
silver,10/29/2014,6,0,0.16804,-0.50443,1.25091,-0.20972,0.01171,0.19357,-20,0.10832,20,0.09292
silver,11/5/2014,6,-0.0157,0.20504,-0.40452,0.65517,-0.28468,0.00093,0.22322,-20,0.17064,20,0.12498
silver,11/12/2014,6,-0.01278,0.20448,-0.45049,1.006,-0.27473,0.00328,0.22225,-20,0.1595,20,0.12338
silver,11/19/2014,6,-0.0097,0.20002,-0.48346,1.22464,-0.26045,0.00478,0.21976,-20,0.1484,20,0.12046
silver,11/26/2014,6,-0.00717,0.19347,-0.56615,1.29224,-0.25217,0.00974,0.21241,-20,0.14038,20,0.11353
silver,12/3/2014,6,-0.00944,0.203,-0.42925,1.01611,-0.26835,0.006,0.22367,-20,0.1556,20,0.12507
silver,12/10/2014,6,-0.00803,0.20168,-0.40762,0.9591,-0.26539,0.00615,0.2251,-20,0.15345,20,0.127
silver,12/17/2014,6,-0.00683,0.21862,-0.49307,0.91968,-0.28914,0.01154,0.24527,-20,0.16868,20,0.14985
silver,12/24/2014,6,-0.00426,0.20951,-0.44194,1.03785,-0.26922,0.01025,0.2389,-20,0.15497,20,0.14145
silver,12/31/2014,6,-0.00262,0.20983,-0.47098,1.11621,-0.26637,0.01216,0.23947,-20,0.15278,20,0.14281
silver,1/7/2015,6,-0.01776,0.2167,-0.31473,0.78267,-0.29603,-0.00416,0.23586,-20,0.1801,20,0.13591
silver,01/14/2015,6,-0.01603,0.21085,-0.22382,0.80397,-0.28368,-0.00663,0.233,-20,0.1722,20,0.13202
silver,01/21/2015,6,-0.02022,0.22588,-0.06595,0.75857,-0.3047,-0.0141,0.24827,-20,0.1935,20,0.14329
silver,01/28/2015,6,-0.01655,0.21863,-0.10875,0.76278,-0.29364,-0.00893,0.24225,-20,0.18244,20,0.13924
silver,2/4/2015,6,-0.01449,0.21804,-0.14166,0.77595,-0.28998,-0.00708,0.2445,-20,0.17845,20,0.1419
silver,2/11/2015,6,-0.01293,0.21973,-0.14018,0.60628,-0.29278,-0.00518,0.25039,-20,0.1825,20,0.14886
silver,02/18/2015,6,-0.01055,0.2217,-0.17538,0.58982,-0.29322,-0.00265,0.25591,-20,0.1808,20,0.1546
silver,02/25/2015,6,-0.00843,0.21731,-0.1606,0.6079,-0.28494,-0.00108,0.25262,-20,0.17422,20,0.15212
silver,3/4/2015,6,-0.01568,0.20684,-0.25989,0.53897,-0.28408,-0.00503,0.23201,-20,0.17306,20,0.13235
silver,3/11/2015,6,-0.01675,0.21797,-0.28328,0.65792,-0.29561,-0.00561,0.24282,-20,0.18165,20,0.14266
silver,03/18/2015,6,-0.01674,0.21466,-0.23423,0.55965,-0.29513,-0.00525,0.23864,-20,0.18257,20,0.13822
